"","Timestamp","MaxCurr","EffCurr","Screen1","Screen2","Device"
"1992",1536131798.01274,451.66,319.4,"On","On","On"
"1993",1536131799.08097,439.45,310.8,"On","On","On"
"1994",1536131800.15155,439.45,310.8,"On","On","On"
"1995",1536131801.21993,427.25,302.2,"On","On","On"
"1996",1536131802.28781,439.45,310.8,"On","On","On"
"1997",1536131803.35439,451.66,319.4,"On","On","On"
"1998",1536131804.4227,439.45,310.8,"On","On","On"
"1999",1536131805.49033,439.45,310.8,"On","On","On"
"2000",1536131806.56056,463.87,328.1,"On","On","On"
"2001",1536131807.62871,451.66,319.4,"On","On","On"
"2002",1536131808.69744,451.66,319.4,"On","On","On"
"2003",1536131809.76624,463.87,328.1,"On","On","On"
"2004",1536131810.83619,463.87,328.1,"On","On","On"
"2005",1536131811.90504,451.66,319.4,"On","On","On"
"2006",1536131812.97287,451.66,319.4,"On","On","On"
"2007",1536131814.04012,451.66,319.4,"On","On","On"
"2008",1536131815.10899,451.66,319.4,"On","On","On"
"2009",1536131816.17717,463.87,328.1,"On","On","On"
"2010",1536131817.2447,463.87,328.1,"On","On","On"
"2011",1536131818.31266,439.45,310.8,"On","On","On"
"2012",1536131819.38067,451.66,319.4,"On","On","On"
"2013",1536131820.44702,476.07,336.7,"On","On","On"
"2014",1536131821.51955,500.49,354,"On","On","On"
"2015",1536131822.58832,463.87,328.1,"On","On","On"
"2016",1536131823.65636,463.87,328.1,"On","On","On"
"2017",1536131824.72544,451.66,319.4,"On","On","On"
"2018",1536131825.79455,439.45,310.8,"On","On","On"
"2019",1536131826.86224,439.45,310.8,"On","On","On"
"2020",1536131827.93122,451.66,319.4,"On","On","On"
"2021",1536131829.00139,439.45,310.8,"On","On","On"
"2022",1536131830.06873,463.87,328.1,"On","On","On"
"2023",1536131831.13697,463.87,328.1,"On","On","On"
"2024",1536131832.20436,463.87,328.1,"On","On","On"
"2025",1536131833.27274,439.45,310.8,"On","On","On"
"2026",1536131834.34202,439.45,310.8,"On","On","On"
"2027",1536131835.41068,439.45,310.8,"On","On","On"
"2028",1536131836.47614,451.66,319.4,"On","On","On"
"2029",1536131837.54764,451.66,319.4,"On","On","On"
"2030",1536131838.61538,463.87,328.1,"On","On","On"
"2031",1536131839.68652,451.66,319.4,"On","On","On"
"2032",1536131840.75454,427.25,302.2,"On","On","On"
"2033",1536131841.82279,439.45,310.8,"On","On","On"
"2034",1536131842.89315,439.45,310.8,"On","On","On"
"2035",1536131843.9598,439.45,310.8,"On","On","On"
"2036",1536131845.0275,439.45,310.8,"On","On","On"
"2037",1536131846.09672,439.45,310.8,"On","On","On"
"2038",1536131847.16381,463.87,328.1,"On","On","On"
"2039",1536131848.23027,451.66,319.4,"On","On","On"
"2040",1536131849.29957,451.66,319.4,"On","On","On"
"2041",1536131850.37006,439.45,310.8,"On","On","On"
"2042",1536131851.43911,451.66,319.4,"On","On","On"
"2043",1536131852.50901,451.66,319.4,"On","On","On"
"2044",1536131853.57705,451.66,319.4,"On","On","On"
"2045",1536131854.64434,451.66,319.4,"On","On","On"
"2046",1536131855.71459,463.87,328.1,"On","On","On"
"2047",1536131856.7823,439.45,310.8,"On","On","On"
"2048",1536131857.85125,463.87,328.1,"On","On","On"
"2049",1536131858.91984,439.45,310.8,"On","On","On"
"2050",1536131859.98685,451.66,319.4,"On","On","On"
"2051",1536131861.05538,439.45,310.8,"On","On","On"
"2052",1536131862.12312,463.87,328.1,"On","On","On"
"2053",1536131863.19177,439.45,310.8,"On","On","On"
"2054",1536131864.26093,476.07,336.7,"On","On","On"
"2055",1536131865.32996,463.87,328.1,"On","On","On"
"2056",1536131866.39827,451.66,319.4,"On","On","On"
"2057",1536131867.46651,451.66,319.4,"On","On","On"
"2058",1536131868.53665,451.66,319.4,"On","On","On"
"2059",1536131869.60474,439.45,310.8,"On","On","On"
"2060",1536131870.6737,439.45,310.8,"On","On","On"
"2061",1536131871.74341,439.45,310.8,"On","On","On"
"2062",1536131872.81045,451.66,319.4,"On","On","On"
"2063",1536131873.87687,451.66,319.4,"On","On","On"
"2064",1536131874.94601,451.66,319.4,"On","On","On"
"2065",1536131876.01315,451.66,319.4,"On","On","On"
"2066",1536131877.08231,451.66,319.4,"On","On","On"
"2067",1536131878.15221,463.87,328.1,"On","On","On"
"2068",1536131879.22092,451.66,319.4,"On","On","On"
"2069",1536131880.29023,451.66,319.4,"On","On","On"
"2070",1536131881.35914,451.66,319.4,"On","On","On"
"2071",1536131882.42862,463.87,328.1,"On","On","On"
"2072",1536131883.49601,451.66,319.4,"On","On","On"
"2073",1536131884.56562,451.66,319.4,"On","On","On"
"2074",1536131885.63592,451.66,319.4,"On","On","On"
"2075",1536131886.70338,439.45,310.8,"On","On","On"
"2076",1536131887.77211,427.25,302.2,"On","On","On"
"2077",1536131888.83853,439.45,310.8,"On","On","On"
"2078",1536131889.90567,463.87,328.1,"On","On","On"
"2079",1536131890.97413,439.45,310.8,"On","On","On"
"2080",1536131892.04129,451.66,319.4,"On","On","On"
"2081",1536131893.11163,463.87,328.1,"On","On","On"
"2082",1536131894.1799,463.87,328.1,"On","On","On"
"2083",1536131895.24756,439.45,310.8,"On","On","On"
"2084",1536131896.3161,451.66,319.4,"On","On","On"
"2085",1536131897.3859,463.87,328.1,"On","On","On"
"2086",1536131898.45578,451.66,319.4,"On","On","On"
"2087",1536131899.52475,451.66,319.4,"On","On","On"
"2088",1536131900.59299,451.66,319.4,"On","On","On"
"2089",1536131901.65964,451.66,319.4,"On","On","On"
"2090",1536131902.72679,439.45,310.8,"On","On","On"
"2091",1536131903.79516,451.66,319.4,"On","On","On"
"2092",1536131904.86215,451.66,319.4,"On","On","On"
"2093",1536131905.93142,439.45,310.8,"On","On","On"
"2094",1536131907.00142,451.66,319.4,"On","On","On"
"2095",1536131908.06966,451.66,319.4,"On","On","On"
"2096",1536131909.13907,439.45,310.8,"On","On","On"
"2097",1536131910.20805,463.87,328.1,"On","On","On"
"2098",1536131911.27623,439.45,310.8,"On","On","On"
"2099",1536131912.34591,451.66,319.4,"On","On","On"
"2100",1536131913.41324,463.87,328.1,"On","On","On"
"2101",1536131914.48098,451.66,319.4,"On","On","On"
"2102",1536131915.54841,439.45,310.8,"On","On","On"
"2103",1536131916.6153,439.45,310.8,"On","On","On"
"2104",1536131917.68448,439.45,310.8,"On","On","On"
"2105",1536131918.75273,463.87,328.1,"On","On","On"
"2106",1536131919.82345,451.66,319.4,"On","On","On"
"2107",1536131920.8912,451.66,319.4,"On","On","On"
"2108",1536131921.95904,451.66,319.4,"On","On","On"
"2109",1536131923.02784,463.87,328.1,"On","On","On"
"2110",1536131924.09438,427.25,302.2,"On","On","On"
"2111",1536131925.16438,463.87,328.1,"On","On","On"
"2112",1536131926.23421,476.07,336.7,"On","On","On"
"2113",1536131927.30127,463.87,328.1,"On","On","On"
"2114",1536131928.37116,476.07,336.7,"On","On","On"
"2115",1536131929.43832,439.45,310.8,"On","On","On"
"2116",1536131930.50657,476.07,336.7,"On","On","On"
"2117",1536131931.57425,463.87,328.1,"On","On","On"
"2118",1536131932.64313,463.87,328.1,"On","On","On"
"2119",1536131933.71229,451.66,319.4,"On","On","On"
"2120",1536131934.78102,427.25,302.2,"On","On","On"
"2121",1536131935.84781,463.87,328.1,"On","On","On"
"2122",1536131936.91925,451.66,319.4,"On","On","On"
"2123",1536131937.9874,439.45,310.8,"On","On","On"
"2124",1536131939.05572,451.66,319.4,"On","On","On"
"2125",1536131940.12317,463.87,328.1,"On","On","On"
"2126",1536131941.19212,451.66,319.4,"On","On","On"
"2127",1536131942.26099,451.66,319.4,"On","On","On"
"2128",1536131943.32816,463.87,328.1,"On","On","On"
"2129",1536131944.39677,463.87,328.1,"On","On","On"
"2130",1536131945.46496,463.87,328.1,"On","On","On"
"2131",1536131946.53113,451.66,319.4,"On","On","On"
"2132",1536131947.60223,463.87,328.1,"On","On","On"
"2133",1536131948.67039,463.87,328.1,"On","On","On"
"2134",1536131949.74048,451.66,319.4,"On","On","On"
"2135",1536131950.80856,439.45,310.8,"On","On","On"
"2136",1536131951.87767,463.87,328.1,"On","On","On"
"2137",1536131952.94575,439.45,310.8,"On","On","On"
"2138",1536131954.01414,451.66,319.4,"On","On","On"
"2139",1536131955.08481,439.45,310.8,"On","On","On"
"2140",1536131956.15257,439.45,310.8,"On","On","On"
"2141",1536131957.22006,451.66,319.4,"On","On","On"
"2142",1536131958.28799,427.25,302.2,"On","On","On"
"2143",1536131959.35485,439.45,310.8,"On","On","On"
"2144",1536131960.42289,427.25,302.2,"On","On","On"
"2145",1536131961.49279,427.25,302.2,"On","On","On"
"2146",1536131962.56145,439.45,310.8,"On","On","On"
"2147",1536131963.62836,439.45,310.8,"On","On","On"
"2148",1536131964.69757,439.45,310.8,"On","On","On"
"2149",1536131965.76637,439.45,310.8,"On","On","On"
"2150",1536131966.83714,439.45,310.8,"On","On","On"
"2151",1536131967.90564,427.25,302.2,"On","On","On"
"2152",1536131968.97417,439.45,310.8,"On","On","On"
"2153",1536131970.04166,463.87,328.1,"On","On","On"
"2154",1536131971.11077,439.45,310.8,"On","On","On"
"2155",1536131972.17776,476.07,336.7,"On","On","On"
"2156",1536131973.24525,451.66,319.4,"On","On","On"
"2157",1536131974.31358,451.66,319.4,"On","On","On"
"2158",1536131975.38205,463.87,328.1,"On","On","On"
"2159",1536131976.4527,463.87,328.1,"On","On","On"
"2160",1536131977.52163,451.66,319.4,"On","On","On"
"2161",1536131978.58935,476.07,336.7,"On","On","On"
"2162",1536131979.65759,451.66,319.4,"On","On","On"
"2163",1536131980.72664,451.66,319.4,"On","On","On"
"2164",1536131981.79591,439.45,310.8,"On","On","On"
"2165",1536131982.86468,439.45,310.8,"On","On","On"
"2166",1536131983.9326,463.87,328.1,"On","On","On"
"2167",1536131985.0006,439.45,310.8,"On","On","On"
"2168",1536131986.06973,439.45,310.8,"On","On","On"
"2169",1536131987.13668,451.66,319.4,"On","On","On"
"2170",1536131988.20354,488.28,345.3,"On","On","On"
"2171",1536131989.27282,451.66,319.4,"On","On","On"
"2172",1536131990.34188,451.66,319.4,"On","On","On"
"2173",1536131991.41025,439.45,310.8,"On","On","On"
"2174",1536131992.47956,463.87,328.1,"On","On","On"
"2175",1536131993.5486,451.66,319.4,"On","On","On"
"2176",1536131994.61626,463.87,328.1,"On","On","On"
"2177",1536131995.68724,451.66,319.4,"On","On","On"
"2178",1536131996.75476,439.45,310.8,"On","On","On"
"2179",1536131997.82316,439.45,310.8,"On","On","On"
"2180",1536131998.89115,463.87,328.1,"On","On","On"
"2181",1536131999.95924,439.45,310.8,"On","On","On"
"2182",1536132001.02745,451.66,319.4,"On","On","On"
"2183",1536132002.09492,439.45,310.8,"On","On","On"
"2184",1536132003.16144,488.28,345.3,"On","On","On"
"2185",1536132004.2303,463.87,328.1,"On","On","On"
"2186",1536132005.3028,451.66,319.4,"On","On","On"
"2187",1536132006.37026,451.66,319.4,"On","On","On"
"2188",1536132007.43984,451.66,319.4,"On","On","On"
"2189",1536132008.50775,451.66,319.4,"On","On","On"
"2190",1536132009.57623,439.45,310.8,"On","On","On"
"2191",1536132010.64622,463.87,328.1,"On","On","On"
"2192",1536132011.7118,451.66,319.4,"On","On","On"
"2193",1536132012.78234,451.66,319.4,"On","On","On"
"2194",1536132013.85024,451.66,319.4,"On","On","On"
"2195",1536132014.91783,451.66,319.4,"On","On","On"
"2196",1536132015.98676,451.66,319.4,"On","On","On"
"2197",1536132017.05461,439.45,310.8,"On","On","On"
"2198",1536132018.12406,451.66,319.4,"On","On","On"
"2199",1536132019.19226,451.66,319.4,"On","On","On"
"2200",1536132020.26196,439.45,310.8,"On","On","On"
"2201",1536132021.33021,463.87,328.1,"On","On","On"
"2202",1536132022.39607,451.66,319.4,"On","On","On"
"2203",1536132023.46846,451.66,319.4,"On","On","On"
"2204",1536132024.53687,451.66,319.4,"On","On","On"
"2205",1536132025.60525,451.66,319.4,"On","On","On"
"2206",1536132026.67247,451.66,319.4,"On","On","On"
"2207",1536132027.74172,451.66,319.4,"On","On","On"
"2208",1536132028.80729,451.66,319.4,"On","On","On"
"2209",1536132029.87632,451.66,319.4,"On","On","On"
"2210",1536132030.94311,451.66,319.4,"On","On","On"
"2211",1536132032.01179,463.87,328.1,"On","On","On"
"2212",1536132033.08004,439.45,310.8,"On","On","On"
"2213",1536132034.1509,451.66,319.4,"On","On","On"
"2214",1536132035.21891,463.87,328.1,"On","On","On"
"2215",1536132036.28792,451.66,319.4,"On","On","On"
"2216",1536132037.35703,463.87,328.1,"On","On","On"
"2217",1536132038.42585,451.66,319.4,"On","On","On"
"2218",1536132039.49492,476.07,336.7,"On","On","On"
"2219",1536132040.56216,463.87,328.1,"On","On","On"
"2220",1536132041.63,476.07,336.7,"On","On","On"
"2221",1536132042.69632,463.87,328.1,"On","On","On"
"2222",1536132043.76404,463.87,328.1,"On","On","On"
"2223",1536132044.83277,451.66,319.4,"On","On","On"
"2224",1536132045.90309,451.66,319.4,"On","On","On"
"2225",1536132046.97149,463.87,328.1,"On","On","On"
"2226",1536132048.04101,463.87,328.1,"On","On","On"
"2227",1536132049.11029,439.45,310.8,"On","On","On"
"2228",1536132050.17913,451.66,319.4,"On","On","On"
"2229",1536132051.24713,439.45,310.8,"On","On","On"
"2230",1536132052.31542,488.28,345.3,"On","On","On"
"2231",1536132053.38519,451.66,319.4,"On","On","On"
"2232",1536132054.45154,476.07,336.7,"On","On","On"
"2233",1536132055.51996,463.87,328.1,"On","On","On"
"2234",1536132056.58749,451.66,319.4,"On","On","On"
"2235",1536132057.65642,463.87,328.1,"On","On","On"
"2236",1536132058.72414,463.87,328.1,"On","On","On"
"2237",1536132059.7925,463.87,328.1,"On","On","On"
"2238",1536132060.86043,463.87,328.1,"On","On","On"
"2239",1536132061.92814,476.07,336.7,"On","On","On"
"2240",1536132062.99847,463.87,328.1,"On","On","On"
"2241",1536132064.06824,476.07,336.7,"On","On","On"
"2242",1536132065.13641,463.87,328.1,"On","On","On"
"2243",1536132066.20473,463.87,328.1,"On","On","On"
"2244",1536132067.27578,476.07,336.7,"On","On","On"
"2245",1536132068.34279,451.66,319.4,"On","On","On"
"2246",1536132069.41044,488.28,345.3,"On","On","On"
"2247",1536132070.47846,451.66,319.4,"On","On","On"
"2248",1536132071.54298,451.66,319.4,"On","On","On"
"2249",1536132072.61374,451.66,319.4,"On","On","On"
"2250",1536132073.68114,451.66,319.4,"On","On","On"
"2251",1536132074.75094,463.87,328.1,"On","On","On"
"2252",1536132075.81963,463.87,328.1,"On","On","On"
"2253",1536132076.88734,451.66,319.4,"On","On","On"
"2254",1536132077.95683,451.66,319.4,"On","On","On"
"2255",1536132079.02537,451.66,319.4,"On","On","On"
"2256",1536132080.09523,476.07,336.7,"On","On","On"
"2257",1536132081.16284,463.87,328.1,"On","On","On"
"2258",1536132082.23106,463.87,328.1,"On","On","On"
"2259",1536132083.29833,463.87,328.1,"On","On","On"
"2260",1536132084.36613,463.87,328.1,"On","On","On"
"2261",1536132085.43473,463.87,328.1,"On","On","On"
"2262",1536132086.50453,451.66,319.4,"On","On","On"
"2263",1536132087.5735,476.07,336.7,"On","On","On"
"2264",1536132088.64214,476.07,336.7,"On","On","On"
"2265",1536132089.71066,463.87,328.1,"On","On","On"
"2266",1536132090.77946,476.07,336.7,"On","On","On"
"2267",1536132091.84612,451.66,319.4,"On","On","On"
"2268",1536132092.91652,488.28,345.3,"On","On","On"
"2269",1536132093.98711,463.87,328.1,"On","On","On"
"2270",1536132095.05522,439.45,310.8,"On","On","On"
"2271",1536132096.12238,463.87,328.1,"On","On","On"
"2272",1536132097.19095,451.66,319.4,"On","On","On"
"2273",1536132098.25972,463.87,328.1,"On","On","On"
"2274",1536132099.32765,439.45,310.8,"On","On","On"
"2275",1536132100.39558,463.87,328.1,"On","On","On"
"2276",1536132101.46373,451.66,319.4,"On","On","On"
"2277",1536132102.53239,451.66,319.4,"On","On","On"
"2278",1536132103.60257,463.87,328.1,"On","On","On"
"2279",1536132104.67025,451.66,319.4,"On","On","On"
"2280",1536132105.73762,488.28,345.3,"On","On","On"
"2281",1536132106.80616,463.87,328.1,"On","On","On"
"2282",1536132107.87683,463.87,328.1,"On","On","On"
"2283",1536132108.94553,451.66,319.4,"On","On","On"
"2284",1536132110.01333,476.07,336.7,"On","On","On"
"2285",1536132111.08136,463.87,328.1,"On","On","On"
"2286",1536132112.15054,451.66,319.4,"On","On","On"
"2287",1536132113.21857,476.07,336.7,"On","On","On"
"2288",1536132114.28622,451.66,319.4,"On","On","On"
"2289",1536132115.35431,463.87,328.1,"On","On","On"
"2290",1536132116.42453,451.66,319.4,"On","On","On"
"2291",1536132117.49334,451.66,319.4,"On","On","On"
"2292",1536132118.56246,451.66,319.4,"On","On","On"
"2293",1536132119.63055,476.07,336.7,"On","On","On"
"2294",1536132120.69945,463.87,328.1,"On","On","On"
"2295",1536132121.76854,439.45,310.8,"On","On","On"
"2296",1536132122.83892,439.45,310.8,"On","On","On"
"2297",1536132123.90544,451.66,319.4,"On","On","On"
"2298",1536132124.97349,463.87,328.1,"On","On","On"
"2299",1536132126.04212,439.45,310.8,"On","On","On"
"2300",1536132127.11018,439.45,310.8,"On","On","On"
"2301",1536132128.17761,439.45,310.8,"On","On","On"
"2302",1536132129.24613,451.66,319.4,"On","On","On"
"2303",1536132130.31463,439.45,310.8,"On","On","On"
"2304",1536132131.38191,439.45,310.8,"On","On","On"
"2305",1536132132.4534,451.66,319.4,"On","On","On"
"2306",1536132133.52201,451.66,319.4,"On","On","On"
"2307",1536132134.59109,439.45,310.8,"On","On","On"
"2308",1536132135.6593,427.25,302.2,"On","On","On"
"2309",1536132136.72705,463.87,328.1,"On","On","On"
"2310",1536132137.79682,451.66,319.4,"On","On","On"
"2311",1536132138.8645,439.45,310.8,"On","On","On"
"2312",1536132139.93045,463.87,328.1,"On","On","On"
"2313",1536132140.99781,451.66,319.4,"On","On","On"
"2314",1536132142.06703,463.87,328.1,"On","On","On"
"2315",1536132143.13592,451.66,319.4,"On","On","On"
"2316",1536132144.20384,439.45,310.8,"On","On","On"
"2317",1536132145.27402,463.87,328.1,"On","On","On"
"2318",1536132146.34402,463.87,328.1,"On","On","On"
"2319",1536132147.41161,439.45,310.8,"On","On","On"
"2320",1536132148.47874,463.87,328.1,"On","On","On"
"2321",1536132149.54812,451.66,319.4,"On","On","On"
"2322",1536132150.61944,439.45,310.8,"On","On","On"
"2323",1536132151.68716,439.45,310.8,"On","On","On"
"2324",1536132152.75504,476.07,336.7,"On","On","On"
"2325",1536132153.82311,463.87,328.1,"On","On","On"
"2326",1536132154.89101,439.45,310.8,"On","On","On"
"2327",1536132155.95936,463.87,328.1,"On","On","On"
"2328",1536132157.02808,451.66,319.4,"On","On","On"
"2329",1536132158.09663,451.66,319.4,"On","On","On"
"2330",1536132159.16364,463.87,328.1,"On","On","On"
"2331",1536132160.23321,439.45,310.8,"On","On","On"
"2332",1536132161.30284,451.66,319.4,"On","On","On"
"2333",1536132162.37064,463.87,328.1,"On","On","On"
"2334",1536132163.43852,439.45,310.8,"On","On","On"
"2335",1536132164.50812,439.45,310.8,"On","On","On"
"2336",1536132165.57822,427.25,302.2,"On","On","On"
"2337",1536132166.64603,439.45,310.8,"On","On","On"
"2338",1536132167.71423,451.66,319.4,"On","On","On"
"2339",1536132168.78151,451.66,319.4,"On","On","On"
"2340",1536132169.84932,439.45,310.8,"On","On","On"
"2341",1536132170.91831,439.45,310.8,"On","On","On"
"2342",1536132171.98721,476.07,336.7,"On","On","On"
"2343",1536132173.05481,463.87,328.1,"On","On","On"
"2344",1536132174.12433,463.87,328.1,"On","On","On"
"2345",1536132175.19427,463.87,328.1,"On","On","On"
"2346",1536132176.2615,463.87,328.1,"On","On","On"
"2347",1536132177.32942,463.87,328.1,"On","On","On"
"2348",1536132178.3989,439.45,310.8,"On","On","On"
"2349",1536132179.46954,476.07,336.7,"On","On","On"
"2350",1536132180.53778,439.45,310.8,"On","On","On"
"2351",1536132181.60718,439.45,310.8,"On","On","On"
"2352",1536132182.67359,439.45,310.8,"On","On","On"
"2353",1536132183.74281,451.66,319.4,"On","On","On"
"2354",1536132184.80997,439.45,310.8,"On","On","On"
"2355",1536132185.87755,451.66,319.4,"On","On","On"
"2356",1536132186.94694,451.66,319.4,"On","On","On"
"2357",1536132188.0158,427.25,302.2,"On","On","On"
"2358",1536132189.08537,427.25,302.2,"On","On","On"
"2359",1536132190.1546,427.25,302.2,"On","On","On"
"2360",1536132191.2234,427.25,302.2,"On","On","On"
"2361",1536132192.2916,439.45,310.8,"On","On","On"
"2362",1536132193.36069,439.45,310.8,"On","On","On"
"2363",1536132194.42981,439.45,310.8,"On","On","On"
"2364",1536132195.49697,439.45,310.8,"On","On","On"
"2365",1536132196.56568,427.25,302.2,"On","On","On"
"2366",1536132197.63225,427.25,302.2,"On","On","On"
"2367",1536132198.70033,427.25,302.2,"On","On","On"
"2368",1536132199.76802,427.25,302.2,"On","On","On"
"2369",1536132200.8381,427.25,302.2,"On","On","On"
"2370",1536132201.90608,463.87,328.1,"On","On","On"
"2371",1536132202.97476,451.66,319.4,"On","On","On"
"2372",1536132204.04437,439.45,310.8,"On","On","On"
"2373",1536132205.11368,451.66,319.4,"On","On","On"
"2374",1536132206.18138,451.66,319.4,"On","On","On"
"2375",1536132207.25008,439.45,310.8,"On","On","On"
"2376",1536132208.32068,427.25,302.2,"On","On","On"
"2377",1536132209.38766,463.87,328.1,"On","On","On"
"2378",1536132210.45482,476.07,336.7,"On","On","On"
"2379",1536132211.52311,451.66,319.4,"On","On","On"
"2380",1536132212.59131,451.66,319.4,"On","On","On"
"2381",1536132213.65838,451.66,319.4,"On","On","On"
"2382",1536132214.72819,451.66,319.4,"On","On","On"
"2383",1536132215.79667,451.66,319.4,"On","On","On"
"2384",1536132216.86565,451.66,319.4,"On","On","On"
"2385",1536132217.93444,463.87,328.1,"On","On","On"
"2386",1536132219.00372,439.45,310.8,"On","On","On"
"2387",1536132220.07198,451.66,319.4,"On","On","On"
"2388",1536132221.14073,439.45,310.8,"On","On","On"
"2389",1536132222.20967,463.87,328.1,"On","On","On"
"2390",1536132223.27843,451.66,319.4,"On","On","On"
"2391",1536132224.34605,451.66,319.4,"On","On","On"
"2392",1536132225.41229,451.66,319.4,"On","On","On"
"2393",1536132226.48042,463.87,328.1,"On","On","On"
"2394",1536132227.54931,439.45,310.8,"On","On","On"
"2395",1536132228.61979,463.87,328.1,"On","On","On"
"2396",1536132229.68852,451.66,319.4,"On","On","On"
"2397",1536132230.7569,451.66,319.4,"On","On","On"
"2398",1536132231.82675,439.45,310.8,"On","On","On"
"2399",1536132232.89456,451.66,319.4,"On","On","On"
"2400",1536132233.96237,439.45,310.8,"On","On","On"
"2401",1536132235.03278,427.25,302.2,"On","On","On"
"2402",1536132236.10268,439.45,310.8,"On","On","On"
"2403",1536132237.1706,476.07,336.7,"On","On","On"
"2404",1536132238.23748,451.66,319.4,"On","On","On"
"2405",1536132239.30574,451.66,319.4,"On","On","On"
"2406",1536132240.37434,451.66,319.4,"On","On","On"
"2407",1536132241.44288,451.66,319.4,"On","On","On"
"2408",1536132242.51079,451.66,319.4,"On","On","On"
"2409",1536132243.57887,451.66,319.4,"On","On","On"
"2410",1536132244.64735,427.25,302.2,"On","On","On"
"2411",1536132245.71539,427.25,302.2,"On","On","On"
"2412",1536132246.78652,427.25,302.2,"On","On","On"
"2413",1536132247.85393,427.25,302.2,"On","On","On"
"2414",1536132248.92295,427.25,302.2,"On","On","On"
"2415",1536132249.99242,451.66,319.4,"On","On","On"
"2416",1536132251.06222,451.66,319.4,"On","On","On"
"2417",1536132252.12909,427.25,302.2,"On","On","On"
"2418",1536132253.19682,451.66,319.4,"On","On","On"
"2419",1536132254.26406,451.66,319.4,"On","On","On"
"2420",1536132255.33253,451.66,319.4,"On","On","On"
"2421",1536132256.40037,451.66,319.4,"On","On","On"
"2422",1536132257.46995,451.66,319.4,"On","On","On"
"2423",1536132258.54003,439.45,310.8,"On","On","On"
"2424",1536132259.60756,451.66,319.4,"On","On","On"
"2425",1536132260.67772,463.87,328.1,"On","On","On"
"2426",1536132261.7435,439.45,310.8,"On","On","On"
"2427",1536132262.81391,451.66,319.4,"On","On","On"
"2428",1536132263.88238,439.45,310.8,"On","On","On"
"2429",1536132264.95342,476.07,336.7,"On","On","On"
"2430",1536132266.02247,439.45,310.8,"On","On","On"
"2431",1536132267.09047,439.45,310.8,"On","On","On"
"2432",1536132268.15787,451.66,319.4,"On","On","On"
"2433",1536132269.22573,451.66,319.4,"On","On","On"
"2434",1536132270.29189,451.66,319.4,"On","On","On"
"2435",1536132271.36105,439.45,310.8,"On","On","On"
"2436",1536132272.43041,439.45,310.8,"On","On","On"
"2437",1536132273.49919,451.66,319.4,"On","On","On"
"2438",1536132274.56856,463.87,328.1,"On","On","On"
"2439",1536132275.63675,476.07,336.7,"On","On","On"
"2440",1536132276.70368,439.45,310.8,"On","On","On"
"2441",1536132277.77398,439.45,310.8,"On","On","On"
"2442",1536132278.84384,451.66,319.4,"On","On","On"
"2443",1536132279.91212,451.66,319.4,"On","On","On"
"2444",1536132280.98043,439.45,310.8,"On","On","On"
"2445",1536132282.04781,439.45,310.8,"On","On","On"
"2446",1536132283.1153,439.45,310.8,"On","On","On"
"2447",1536132284.18336,451.66,319.4,"On","On","On"
"2448",1536132285.2518,463.87,328.1,"On","On","On"
"2449",1536132286.32118,427.25,302.2,"On","On","On"
"2450",1536132287.38994,427.25,302.2,"On","On","On"
"2451",1536132288.45945,451.66,319.4,"On","On","On"
"2452",1536132289.5274,439.45,310.8,"On","On","On"
"2453",1536132290.59709,439.45,310.8,"On","On","On"
"2454",1536132291.66469,439.45,310.8,"On","On","On"
"2455",1536132292.73512,439.45,310.8,"On","On","On"
"2456",1536132293.80435,439.45,310.8,"On","On","On"
"2457",1536132294.87089,451.66,319.4,"On","On","On"
"2458",1536132295.93955,439.45,310.8,"On","On","On"
"2459",1536132297.00779,451.66,319.4,"On","On","On"
"2460",1536132298.07551,476.07,336.7,"On","On","On"
"2461",1536132299.14372,463.87,328.1,"On","On","On"
"2462",1536132300.21195,463.87,328.1,"On","On","On"
"2463",1536132301.27993,451.66,319.4,"On","On","On"
"2464",1536132302.34859,439.45,310.8,"On","On","On"
"2465",1536132303.41904,451.66,319.4,"On","On","On"
"2466",1536132304.48819,476.07,336.7,"On","On","On"
"2467",1536132305.55659,463.87,328.1,"On","On","On"
"2468",1536132306.62565,439.45,310.8,"On","On","On"
"2469",1536132307.69439,451.66,319.4,"On","On","On"
"2470",1536132308.76159,451.66,319.4,"On","On","On"
"2471",1536132309.83,451.66,319.4,"On","On","On"
"2472",1536132310.8968,451.66,319.4,"On","On","On"
"2473",1536132311.96406,488.28,345.3,"On","On","On"
"2474",1536132313.03276,439.45,310.8,"On","On","On"
"2475",1536132314.10267,439.45,310.8,"On","On","On"
"2476",1536132315.16999,451.66,319.4,"On","On","On"
"2477",1536132316.23855,451.66,319.4,"On","On","On"
"2478",1536132317.30782,439.45,310.8,"On","On","On"
"2479",1536132318.37706,439.45,310.8,"On","On","On"
"2480",1536132319.44324,451.66,319.4,"On","On","On"
"2481",1536132320.51501,463.87,328.1,"On","On","On"
"2482",1536132321.58397,463.87,328.1,"On","On","On"
"2483",1536132322.65357,463.87,328.1,"On","On","On"
"2484",1536132323.72127,451.66,319.4,"On","On","On"
"2485",1536132324.78924,451.66,319.4,"On","On","On"
"2486",1536132325.85655,463.87,328.1,"On","On","On"
"2487",1536132326.92511,451.66,319.4,"On","On","On"
"2488",1536132327.99321,463.87,328.1,"On","On","On"
"2489",1536132329.0617,463.87,328.1,"On","On","On"
